w1;w2;cooc
telefono;pinza;2
telefono;scalpello;0
telefono;cazzuola;0
telefono;cucchiaio;0
telefono;forchetta;0
telefono;coltello;1
telefono;piatto;2
telefono;tazza;2
telefono;pentola;1
telefono;ciotola;0
telefono;padella;0
telefono;mattarello;0
telefono;tagliere;0
telefono;penna;43
telefono;matita;4
telefono;gomma;9
telefono;carta;239
telefono;busta;23
telefono;evidenziatore;3
telefono;righello;0
telefono;pennello;2
telefono;colla;4
telefono;graffetta;0
telefono;telefono;917
telefono;radio;1092
telefono;computer;897
telefono;frigorifero;120
telefono;lavatrice;63
telefono;lavastoviglie;14
telefono;camera;444
telefono;aspirapolvere;5
telefono;microonda;0
telefono;televisione;930
radio;cane;123
radio;gatto;10
radio;furetto;0
radio;criceto;4
radio;coniglio;23
radio;pappagallo;4
radio;camaleonte;0
radio;iguana;1
radio;topo;1
radio;canarino;2
radio;mucca;5
radio;capra;3
radio;pecora;4
radio;maiale;1
radio;bufalo;0
radio;pollo;5
radio;vitello;0
radio;agnello;1
radio;asino;11
radio;cavallo;12
radio;elefante;3
radio;zebra;1
radio;ippopotamo;0
radio;scimmia;3
radio;giraffa;0
radio;antilopo;0
radio;leone;18
radio;rinoceronte;5
radio;leopardo;2
radio;coccodrillo;3
radio;delfino;6
radio;balena;1
radio;squalo;0
radio;medusa;5
radio;tricheco;0
radio;foca;0
radio;plancton;0
radio;merluzzo;0
radio;granchio;4
radio;tartaruga;0
radio;gufo;10
radio;corvo;0
radio;pettirosso;0
radio;albatro;0
radio;upupa;0
radio;gabbiano;0
radio;aquila;9
radio;anatra;0
radio;struzzo;0
radio;pinguino;2
radio;tavolo;50
radio;sedia;17
radio;divano;21
radio;scrivania;10
radio;armadio;16
radio;letto;183
radio;comodino;10
radio;sgabello;2
radio;poltrona;11
radio;scaffale;6
radio;martello;2
radio;trapano;2
radio;cacciavite;0
radio;chiodo;1
radio;ascia;50
radio;sega;13
radio;vite;27
radio;pinza;1
radio;scalpello;0
radio;cazzuola;0
radio;cucchiaio;0
radio;forchetta;0
radio;coltello;10
radio;piatto;11
radio;tazza;4
radio;pentola;0
radio;ciotola;0
radio;padella;0
radio;mattarello;0
radio;tagliere;0
radio;penna;5
radio;matita;1
radio;gomma;8
radio;carta;463
radio;busta;6
radio;evidenziatore;0
radio;righello;0
radio;pennello;0
radio;colla;5
radio;graffetta;0
radio;telefono;1092
radio;radio;3726
radio;computer;428
radio;frigorifero;69
radio;lavatrice;37
radio;lavastoviglie;11
radio;camera;104
radio;aspirapolvere;7
radio;microonda;2
radio;televisione;5682
computer;cane;30
computer;gatto;27
computer;furetto;0
computer;criceto;2
computer;coniglio;9
computer;pappagallo;0
computer;camaleonte;2
computer;iguana;0
computer;topo;10
computer;canarino;1
computer;mucca;28
computer;capra;2
computer;pecora;1
computer;maiale;0
computer;bufalo;0
computer;pollo;2
computer;vitello;0
computer;agnello;0
computer;asino;8
computer;cavallo;35
computer;elefante;0
computer;zebra;0
computer;ippopotamo;0
computer;scimmia;7
computer;giraffa;0
computer;antilopo;0
computer;leone;8
computer;rinoceronte;0
computer;leopardo;1
computer;coccodrillo;0
computer;delfino;0
computer;balena;1
computer;squalo;3
computer;medusa;0
computer;tricheco;0
computer;foca;5
computer;plancton;0
computer;merluzzo;0
computer;granchio;0
computer;tartaruga;10
computer;gufo;0
computer;corvo;0
computer;pettirosso;0
computer;albatro;0
computer;upupa;0
computer;gabbiano;1
computer;aquila;0
computer;anatra;0
computer;struzzo;0
computer;pinguino;9
computer;tavolo;330
computer;sedia;53
computer;divano;25
computer;scrivania;429
computer;armadio;15
computer;letto;234
computer;comodino;4
computer;sgabello;1
computer;poltrona;24
computer;scaffale;14
computer;martello;10
computer;trapano;4
computer;cacciavite;8
computer;chiodo;5
computer;ascia;134
computer;sega;18
computer;vite;25
computer;pinza;1
computer;scalpello;0
computer;cazzuola;0
computer;cucchiaio;0
computer;forchetta;0
computer;coltello;2
computer;piatto;34
computer;tazza;6
computer;pentola;0
computer;ciotola;1
computer;padella;0
computer;mattarello;0
computer;tagliere;0
computer;penna;142
computer;matita;59
computer;gomma;13
computer;carta;419
computer;busta;9
computer;evidenziatore;0
computer;righello;5
computer;pennello;31
computer;colla;20
computer;graffetta;0
computer;telefono;897
computer;radio;428
computer;computer;3307
computer;frigorifero;23
computer;lavatrice;40
computer;lavastoviglie;47
computer;camera;288
computer;aspirapolvere;10
computer;microonda;0
computer;televisione;887
frigorifero;cane;3
frigorifero;gatto;13
frigorifero;furetto;0
frigorifero;criceto;0
frigorifero;coniglio;1
frigorifero;pappagallo;0
frigorifero;camaleonte;0
frigorifero;iguana;0
frigorifero;topo;0
frigorifero;canarino;0
frigorifero;mucca;3
frigorifero;capra;0
frigorifero;pecora;0
frigorifero;maiale;3
frigorifero;bufalo;0
frigorifero;pollo;6
frigorifero;vitello;1
frigorifero;agnello;2
frigorifero;asino;0
frigorifero;cavallo;0
frigorifero;elefante;15
frigorifero;zebra;0
frigorifero;ippopotamo;0
frigorifero;scimmia;0
frigorifero;giraffa;13
frigorifero;antilopo;0
frigorifero;leone;1
frigorifero;rinoceronte;0
frigorifero;leopardo;0
frigorifero;coccodrillo;3
frigorifero;delfino;0
frigorifero;balena;2
frigorifero;squalo;0
frigorifero;medusa;0
frigorifero;tricheco;0
frigorifero;foca;0
frigorifero;plancton;0
frigorifero;merluzzo;0
frigorifero;granchio;0
frigorifero;tartaruga;1
frigorifero;gufo;0
frigorifero;corvo;0
frigorifero;pettirosso;0
frigorifero;albatro;0
frigorifero;upupa;0
frigorifero;gabbiano;0
frigorifero;aquila;0
frigorifero;anatra;0
frigorifero;struzzo;0
frigorifero;pinguino;2
frigorifero;tavolo;51
frigorifero;sedia;6
frigorifero;divano;20
frigorifero;scrivania;2
frigorifero;armadio;30
frigorifero;letto;56
frigorifero;comodino;1
frigorifero;sgabello;3
frigorifero;poltrona;12
frigorifero;scaffale;3
frigorifero;martello;0
frigorifero;trapano;2
frigorifero;cacciavite;1
frigorifero;chiodo;0
frigorifero;ascia;3
frigorifero;sega;1
frigorifero;vite;16
frigorifero;pinza;0
frigorifero;scalpello;0
frigorifero;cazzuola;0
frigorifero;cucchiaio;17
frigorifero;forchetta;6
frigorifero;coltello;2
frigorifero;piatto;41
frigorifero;tazza;3
frigorifero;pentola;1
frigorifero;ciotola;34
frigorifero;padella;5
frigorifero;mattarello;2
frigorifero;tagliere;0
frigorifero;penna;0
frigorifero;matita;1
frigorifero;gomma;0
frigorifero;carta;42
frigorifero;busta;2
frigorifero;evidenziatore;0
frigorifero;righello;0
frigorifero;pennello;0
frigorifero;colla;1
frigorifero;graffetta;0
frigorifero;telefono;120
frigorifero;radio;69
frigorifero;computer;23
frigorifero;frigorifero;88
frigorifero;lavatrice;290
frigorifero;lavastoviglie;121
frigorifero;camera;62
frigorifero;aspirapolvere;17
frigorifero;microonda;0
frigorifero;televisione;97
lavatrice;cane;7
lavatrice;gatto;12
lavatrice;furetto;0
lavatrice;criceto;0
lavatrice;coniglio;0
lavatrice;pappagallo;0
lavatrice;camaleonte;0
lavatrice;iguana;0
lavatrice;topo;0
lavatrice;canarino;0
lavatrice;mucca;0
lavatrice;capra;0
lavatrice;pecora;1
lavatrice;maiale;0
lavatrice;bufalo;0
lavatrice;pollo;1
lavatrice;vitello;0
lavatrice;agnello;1
lavatrice;asino;0
lavatrice;cavallo;1
lavatrice;elefante;0
lavatrice;zebra;0
lavatrice;ippopotamo;0
lavatrice;scimmia;0
lavatrice;giraffa;0
lavatrice;antilopo;0
lavatrice;leone;0
lavatrice;rinoceronte;0
lavatrice;leopardo;0
lavatrice;coccodrillo;0
lavatrice;delfino;0
lavatrice;balena;0
lavatrice;squalo;0
lavatrice;medusa;0
lavatrice;tricheco;0
lavatrice;foca;0
lavatrice;plancton;0
lavatrice;merluzzo;0
lavatrice;granchio;0
lavatrice;tartaruga;0
lavatrice;gufo;0
lavatrice;corvo;0
lavatrice;pettirosso;0
lavatrice;albatro;0
lavatrice;upupa;0
lavatrice;gabbiano;0
lavatrice;aquila;0
lavatrice;anatra;0
lavatrice;struzzo;0
lavatrice;pinguino;0
lavatrice;tavolo;18
lavatrice;sedia;1
lavatrice;divano;25
lavatrice;scrivania;2
lavatrice;armadio;8
lavatrice;letto;82
lavatrice;comodino;0
lavatrice;sgabello;0
lavatrice;poltrona;0
lavatrice;scaffale;0
lavatrice;martello;0
lavatrice;trapano;2
lavatrice;cacciavite;0
lavatrice;chiodo;0
lavatrice;ascia;2
lavatrice;sega;2
lavatrice;vite;0
lavatrice;pinza;0
lavatrice;scalpello;0
lavatrice;cazzuola;0
lavatrice;cucchiaio;0
lavatrice;forchetta;0
lavatrice;coltello;2
lavatrice;piatto;0
lavatrice;tazza;1
lavatrice;pentola;3
lavatrice;ciotola;0
lavatrice;padella;0
lavatrice;mattarello;0
lavatrice;tagliere;0
lavatrice;penna;0
lavatrice;matita;0
lavatrice;gomma;2
lavatrice;carta;3
lavatrice;busta;0
lavatrice;evidenziatore;0
lavatrice;righello;0
lavatrice;pennello;0
lavatrice;colla;0
lavatrice;graffetta;0
lavatrice;telefono;63
lavatrice;radio;37
lavatrice;computer;40
lavatrice;frigorifero;290
lavatrice;lavatrice;37
lavatrice;lavastoviglie;378
lavatrice;camera;88
lavatrice;aspirapolvere;34
lavatrice;microonda;0
lavatrice;televisione;72
lavastoviglie;cane;1
lavastoviglie;gatto;0
lavastoviglie;furetto;0
lavastoviglie;criceto;0
lavastoviglie;coniglio;1
lavastoviglie;pappagallo;0
lavastoviglie;camaleonte;0
lavastoviglie;iguana;0
lavastoviglie;topo;0
lavastoviglie;canarino;0
lavastoviglie;mucca;0
lavastoviglie;capra;0
lavastoviglie;pecora;0
lavastoviglie;maiale;0
lavastoviglie;bufalo;0
lavastoviglie;pollo;0
lavastoviglie;vitello;0
lavastoviglie;agnello;0
lavastoviglie;asino;0
lavastoviglie;cavallo;0
lavastoviglie;elefante;0
lavastoviglie;zebra;0
lavastoviglie;ippopotamo;0
lavastoviglie;scimmia;0
lavastoviglie;giraffa;0
lavastoviglie;antilopo;0
lavastoviglie;leone;0
lavastoviglie;rinoceronte;0
lavastoviglie;leopardo;0
lavastoviglie;coccodrillo;0
lavastoviglie;delfino;0
lavastoviglie;balena;0
lavastoviglie;squalo;0
lavastoviglie;medusa;0
lavastoviglie;tricheco;0
lavastoviglie;foca;0
lavastoviglie;plancton;0
lavastoviglie;merluzzo;0
lavastoviglie;granchio;0
lavastoviglie;tartaruga;0
lavastoviglie;gufo;0
lavastoviglie;corvo;0
lavastoviglie;pettirosso;0
lavastoviglie;albatro;0
lavastoviglie;upupa;0
lavastoviglie;gabbiano;0
lavastoviglie;aquila;0
lavastoviglie;anatra;0
lavastoviglie;struzzo;0
lavastoviglie;pinguino;0
lavastoviglie;tavolo;5
lavastoviglie;sedia;0
lavastoviglie;divano;5
lavastoviglie;scrivania;0
lavastoviglie;armadio;2
lavastoviglie;letto;25
lavastoviglie;comodino;0
lavastoviglie;sgabello;0
lavastoviglie;poltrona;0
lavastoviglie;scaffale;0
lavastoviglie;martello;0
lavastoviglie;trapano;1
lavastoviglie;cacciavite;0
lavastoviglie;chiodo;0
lavastoviglie;ascia;1
lavastoviglie;sega;1
lavastoviglie;vite;0
lavastoviglie;pinza;0
lavastoviglie;scalpello;0
lavastoviglie;cazzuola;0
lavastoviglie;cucchiaio;0
lavastoviglie;forchetta;0
lavastoviglie;coltello;0
lavastoviglie;piatto;2
lavastoviglie;tazza;2
lavastoviglie;pentola;2
lavastoviglie;ciotola;0
lavastoviglie;padella;1
lavastoviglie;mattarello;0
lavastoviglie;tagliere;0
lavastoviglie;penna;0
lavastoviglie;matita;0
lavastoviglie;gomma;0
lavastoviglie;carta;9
lavastoviglie;busta;0
lavastoviglie;evidenziatore;0
lavastoviglie;righello;0
lavastoviglie;pennello;0
lavastoviglie;colla;0
lavastoviglie;graffetta;0
lavastoviglie;telefono;14
lavastoviglie;radio;11
lavastoviglie;computer;47
lavastoviglie;frigorifero;121
lavastoviglie;lavatrice;378
lavastoviglie;lavastoviglie;13
lavastoviglie;camera;45
lavastoviglie;aspirapolvere;21
lavastoviglie;microonda;0
lavastoviglie;televisione;18
camera;cane;37
camera;gatto;22
camera;furetto;0
camera;criceto;1
camera;coniglio;4
camera;pappagallo;12
camera;camaleonte;0
camera;iguana;1
camera;topo;5
camera;canarino;0
camera;mucca;36
camera;capra;2
camera;pecora;5
camera;maiale;1
camera;bufalo;0
camera;pollo;7
camera;vitello;0
camera;agnello;14
camera;asino;15
camera;cavallo;20
camera;elefante;4
camera;zebra;0
camera;ippopotamo;0
camera;scimmia;5
camera;giraffa;1
camera;antilopo;0
camera;leone;81
camera;rinoceronte;0
camera;leopardo;1
camera;coccodrillo;1
camera;delfino;40
camera;balena;1
camera;squalo;1
camera;medusa;2
camera;tricheco;0
camera;foca;1
camera;plancton;0
camera;merluzzo;0
camera;granchio;0
camera;tartaruga;0
camera;gufo;2
camera;corvo;1
camera;pettirosso;3
camera;albatro;0
camera;upupa;0
camera;gabbiano;4
camera;aquila;47
camera;anatra;0
camera;struzzo;2
camera;pinguino;1
camera;tavolo;165
camera;sedia;122
camera;divano;368
camera;scrivania;69
camera;armadio;185
camera;letto;7406
camera;comodino;57
camera;sgabello;6
camera;poltrona;72
camera;scaffale;7
camera;martello;3
camera;trapano;1
camera;cacciavite;1
camera;chiodo;8
camera;ascia;76
camera;sega;2
camera;vite;13
camera;pinza;7
camera;scalpello;0
camera;cazzuola;0
camera;cucchiaio;2
camera;forchetta;0
camera;coltello;12
camera;piatto;19
camera;tazza;4
camera;pentola;3
camera;ciotola;0
camera;padella;4
camera;mattarello;0
camera;tagliere;0
camera;penna;45
camera;matita;5
camera;gomma;20
camera;carta;190
camera;busta;22
camera;evidenziatore;1
camera;righello;1
camera;pennello;4
camera;colla;24
camera;graffetta;0
camera;telefono;444
camera;radio;104
camera;computer;288
camera;frigorifero;62
camera;lavatrice;88
camera;lavastoviglie;45
camera;camera;3057
camera;aspirapolvere;4
camera;microonda;0
camera;televisione;188
aspirapolvere;cane;2
aspirapolvere;gatto;10
aspirapolvere;furetto;0
aspirapolvere;criceto;0
aspirapolvere;coniglio;0
aspirapolvere;pappagallo;0
aspirapolvere;camaleonte;0
aspirapolvere;iguana;0
aspirapolvere;topo;0
aspirapolvere;canarino;1
aspirapolvere;mucca;0
aspirapolvere;capra;0
aspirapolvere;pecora;0
aspirapolvere;maiale;0
aspirapolvere;bufalo;0
aspirapolvere;pollo;0
aspirapolvere;vitello;0
aspirapolvere;agnello;0
aspirapolvere;asino;0
aspirapolvere;cavallo;1
aspirapolvere;elefante;1
aspirapolvere;zebra;0
aspirapolvere;ippopotamo;0
aspirapolvere;scimmia;0
aspirapolvere;giraffa;0
aspirapolvere;antilopo;0
aspirapolvere;leone;0
aspirapolvere;rinoceronte;0
aspirapolvere;leopardo;0
aspirapolvere;coccodrillo;0
aspirapolvere;delfino;0
aspirapolvere;balena;0
aspirapolvere;squalo;0
aspirapolvere;medusa;0
aspirapolvere;tricheco;0
aspirapolvere;foca;0
aspirapolvere;plancton;0
aspirapolvere;merluzzo;0
aspirapolvere;granchio;0
aspirapolvere;tartaruga;2
aspirapolvere;gufo;0
aspirapolvere;corvo;0
aspirapolvere;pettirosso;0
aspirapolvere;albatro;0
aspirapolvere;upupa;0
aspirapolvere;gabbiano;0
aspirapolvere;aquila;0
aspirapolvere;anatra;0
aspirapolvere;struzzo;0
aspirapolvere;pinguino;0
aspirapolvere;tavolo;7
aspirapolvere;sedia;0
aspirapolvere;divano;6
aspirapolvere;scrivania;0
aspirapolvere;armadio;0
aspirapolvere;letto;14
aspirapolvere;comodino;0
aspirapolvere;sgabello;0
aspirapolvere;poltrona;1
aspirapolvere;scaffale;0
aspirapolvere;martello;0
aspirapolvere;trapano;6
aspirapolvere;cacciavite;0
aspirapolvere;chiodo;0
aspirapolvere;ascia;1
aspirapolvere;sega;0
aspirapolvere;vite;0
aspirapolvere;pinza;0
aspirapolvere;scalpello;0
aspirapolvere;cazzuola;0
aspirapolvere;cucchiaio;0
aspirapolvere;forchetta;0
aspirapolvere;coltello;0
aspirapolvere;piatto;1
aspirapolvere;tazza;0
aspirapolvere;pentola;2
aspirapolvere;ciotola;0
aspirapolvere;padella;0
aspirapolvere;mattarello;0
aspirapolvere;tagliere;0
aspirapolvere;penna;0
aspirapolvere;matita;0
aspirapolvere;gomma;0
aspirapolvere;carta;6
aspirapolvere;busta;0
aspirapolvere;evidenziatore;0
aspirapolvere;righello;0
aspirapolvere;pennello;3
aspirapolvere;colla;0
aspirapolvere;graffetta;0
aspirapolvere;telefono;5
aspirapolvere;radio;7
aspirapolvere;computer;10
aspirapolvere;frigorifero;17
aspirapolvere;lavatrice;34
aspirapolvere;lavastoviglie;21
aspirapolvere;camera;4
aspirapolvere;aspirapolvere;28
aspirapolvere;microonda;0
aspirapolvere;televisione;6
microonda;cane;0
microonda;gatto;0
microonda;furetto;0
microonda;criceto;0
microonda;coniglio;0
microonda;pappagallo;0
microonda;camaleonte;0
microonda;iguana;0
microonda;topo;0
microonda;canarino;0
microonda;mucca;0
microonda;capra;0
microonda;pecora;0
microonda;maiale;0
microonda;bufalo;0
microonda;pollo;0
microonda;vitello;0
microonda;agnello;0
microonda;asino;0
microonda;cavallo;0
microonda;elefante;0
microonda;zebra;0
microonda;ippopotamo;0
microonda;scimmia;0
microonda;giraffa;0
microonda;antilopo;0
microonda;leone;0
microonda;rinoceronte;0
microonda;leopardo;0
microonda;coccodrillo;0
microonda;delfino;0
microonda;balena;0
microonda;squalo;0
microonda;medusa;0
microonda;tricheco;0
microonda;foca;0
microonda;plancton;0
microonda;merluzzo;0
microonda;granchio;0
microonda;tartaruga;0
microonda;gufo;0
microonda;corvo;0
microonda;pettirosso;0
microonda;albatro;0
microonda;upupa;0
microonda;gabbiano;0
microonda;aquila;0
microonda;anatra;0
microonda;struzzo;0
microonda;pinguino;0
microonda;tavolo;0
microonda;sedia;0
microonda;divano;0
microonda;scrivania;0
microonda;armadio;0
microonda;letto;0
microonda;comodino;0
microonda;sgabello;0
microonda;poltrona;0
microonda;scaffale;0
microonda;martello;0
microonda;trapano;0
microonda;cacciavite;0
microonda;chiodo;0
microonda;ascia;0
microonda;sega;0
microonda;vite;0
microonda;pinza;0
microonda;scalpello;0
microonda;cazzuola;0
microonda;cucchiaio;0
microonda;forchetta;0
microonda;coltello;0
microonda;piatto;0
microonda;tazza;0
microonda;pentola;0
microonda;ciotola;0
microonda;padella;0
microonda;mattarello;0
microonda;tagliere;0
microonda;penna;0
microonda;matita;0
microonda;gomma;0
microonda;carta;0
microonda;busta;0
microonda;evidenziatore;0
microonda;righello;0
microonda;pennello;0
microonda;colla;0
microonda;graffetta;0
microonda;telefono;0
microonda;radio;2
microonda;computer;0
microonda;frigorifero;0
microonda;lavatrice;0
microonda;lavastoviglie;0
microonda;camera;0
microonda;aspirapolvere;0
microonda;microonda;0
microonda;televisione;0
televisione;cane;25
televisione;gatto;8
televisione;furetto;0
televisione;criceto;0
televisione;coniglio;0
televisione;pappagallo;1
televisione;camaleonte;1
televisione;iguana;1
televisione;topo;9
televisione;canarino;0
televisione;mucca;4
televisione;capra;3
televisione;pecora;6
televisione;maiale;0
televisione;bufalo;0
televisione;pollo;3
televisione;vitello;0
televisione;agnello;2
televisione;asino;2
televisione;cavallo;5
televisione;elefante;0
televisione;zebra;0
televisione;ippopotamo;0
televisione;scimmia;0
